price,area_sqft,bedrooms,bathrooms,location,listing_type,property_type
420000.0,833.0,1.0,1.0,Pulai,sale,Condo
1130000.0,1454.0,4.0,3.0,Damansara,sale,House
620000.0,1400.0,4.0,3.0,Damansara,sale,House
828000.0,1570.0,4.0,4.0,Damansara,sale,House
545000.0,1500.0,4.0,3.0,Damansara,sale,House
780000.0,1600.0,4.0,3.0,Damansara,sale,House
508000.0,1540.0,3.0,2.0,Pulai,sale,House
430000.0,2326.0,3.0,2.0,Damansara,sale,House
550000.0,1400.0,3.0,3.0,Damansara,sale,House
770000.0,1650.0,4.0,3.0,Damansara,sale,House
820000.0,1600.0,4.0,4.0,Damansara,sale,House
650000.0,1650.0,4.0,4.0,Damansara,sale,House
600000.0,1650.0,4.0,3.0,Damansara,sale,House
688800.0,1540.0,4.0,3.0,Damansara,sale,House
475000.0,1540.0,4.0,3.0,Damansara,sale,House
600000.0,1650.0,4.0,3.0,Damansara,sale,House
1285000.0,3000.0,4.0,4.0,Damansara,sale,House
278000.0,15069.0,4.0,2.0,Teja,sale,House
1500000.0,1540.0,4.0,3.0,Pulai,sale,House
399000.0,1195.0,4.0,2.0,Petaling,sale,House
630000.0,1948.0,4.0,3.0,Pulai,sale,House
568000.0,1300.0,4.0,3.0,Pulai,sale,House
769000.0,1650.0,4.0,3.0,Pulai,sale,House
590000.0,1400.0,4.0,3.0,Pulai,sale,House
650000.0,1300.0,3.0,3.0,Damansara,sale,House
928000.0,2745.0,4.0,3.0,Pulai,sale,House
533000.0,1430.0,4.0,3.0,Pulai,sale,House
530000.0,1540.0,4.0,3.0,Pulai,sale,House
850000.0,40009.0,4.0,3.0,Pulai,sale,House
1020000.0,2961.0,5.0,5.0,Pulai,sale,House
428000.0,2300.0,3.0,2.0,Pulai,sale,House
555000.0,28094.0,4.0,3.0,Pulai,sale,House
658000.0,2975.0,4.0,3.0,Pulai,sale,House
460000.0,1600.0,3.0,3.0,Damansara,sale,Townhouse
450000.0,18944.0,3.0,2.0,Pulai,sale,House
560000.0,1650.0,3.0,2.0,Pulai,sale,House
1100000.0,3600.0,5.0,3.0,Damansara,sale,House
499000.0,15328.0,4.0,2.0,Petaling,sale,Condo
300000.0,418.0,1.0,1.0,Damansara,sale,Condo
920000.0,3200.0,5.0,3.0,Damansara,sale,House
3450000.0,4600.0,5.0,6.0,Damansara,sale,House
1300000.0,3200.0,5.0,4.0,Damansara,sale,House
1080000.0,2455.0,5.0,4.0,Damansara,sale,House
530000.0,600.0,1.0,1.0,Damansara,sale,Condo
399000.0,1399.0,4.0,3.0,Petaling,sale,Condo
300000.0,647.0,1.0,1.0,Damansara,sale,Condo
270000.0,730.0,1.0,1.0,Damansara,sale,Condo
2300000.0,3200.0,5.0,6.0,Pulai,sale,House
245000.0,1080.0,3.0,2.0,Damansara,sale,Apartment
718000.0,1000.0,3.0,2.0,Damansara,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
722536.0,1175.0,3.0,2.0,Damansara,sale,Condo
320000.0,917.0,4.0,2.0,Damansara,sale,Condo
600000.0,15392.0,4.0,3.0,Pulai,sale,House
565000.0,16576.0,4.0,3.0,Pulai,sale,House
300000.0,1000.0,3.0,3.0,Damansara,sale,Condo
1600000.0,2080.0,6.0,7.0,Damansara,sale,House
188000.0,852.0,3.0,2.0,Damansara,sale,Apartment
638000.0,1800.0,4.0,4.0,Pulai,sale,House
568000.0,1170.0,4.0,3.0,Pulai,sale,House
448000.0,1045.0,3.0,2.0,Pulai,sale,Condo
750000.0,950.0,3.0,2.0,Damansara,sale,Condo
2700000.0,4500.0,6.0,6.0,Damansara,sale,House
2700000.0,3600.0,6.0,6.0,Damansara,sale,Villa
2700000.0,4500.0,6.0,5.0,Damansara,sale,House
380000.0,1184.0,5.0,3.0,Pulai,sale,Condo
290000.0,4306.0,1.0,1.0,Damansara,sale,Condo
680000.0,7449.0,2.0,2.0,Damansara,sale,Condo
580000.0,1800.0,3.0,3.0,Damansara,sale,Condo
1100000.0,4800.0,6.0,5.0,Damansara,sale,House
1500000.0,1920.0,6.0,6.0,Damansara,sale,House
400000.0,980.0,3.0,2.0,Damansara,sale,Condo
1800000.0,4054.0,6.0,5.0,Damansara,sale,House
1200000.0,3656.0,6.0,5.0,Damansara,sale,House
678000.0,16576.0,4.0,2.0,Pulai,sale,House
565000.0,1540.0,4.0,3.0,Pulai,sale,House
300000.0,1032.0,3.0,2.0,Pulai,sale,Apartment
3100000.0,6211.0,7.0,8.0,Damansara,sale,House
445000.0,1400.0,3.0,2.0,Sungai Buloh,sale,Condo
428000.0,2300.0,3.0,2.0,Pulai,sale,House
1550000.0,3200.0,7.0,6.0,Damansara,sale,House
385000.0,10764.0,3.0,2.0,Damansara,sale,Condo
385000.0,1400.0,4.0,3.0,Damansara,sale,House
818800.0,1650.0,4.0,3.0,Damansara,sale,House
520000.0,2687.0,4.0,3.0,Damansara,sale,House
580000.0,1650.0,4.0,3.0,Damansara,sale,House
990000.0,1760.0,4.0,4.0,Damansara,sale,House
868000.0,1600.0,4.0,4.0,Damansara,sale,House
650800.0,1540.0,4.0,3.0,Damansara,sale,House
550000.0,2100.0,4.0,3.0,Jitra,sale,House
950000.0,1800.0,4.0,4.0,Damansara,sale,House
900000.0,1600.0,4.0,4.0,Damansara,sale,House
500000.0,1540.0,3.0,2.0,Pulai,sale,House
1250000.0,4620.0,4.0,4.0,Damansara,sale,House
1591800.0,1335.0,2.0,2.0,Damansara,sale,Condo
240000.0,528.0,2.0,2.0,Damansara,sale,Condo
450000.0,2900.0,4.0,4.0,Bandar Seremban,sale,House
550000.0,1500.0,4.0,3.0,Damansara,sale,House
560000.0,1650.0,4.0,3.0,Damansara,sale,House
920000.0,2800.0,4.0,5.0,Damansara,sale,House
780000.0,2141.0,4.0,4.0,Damansara,sale,House
990000.0,3200.0,4.0,3.0,Damansara,sale,House
655000.0,1400.0,4.0,3.0,Pulai,sale,House
300000.0,1080.0,3.0,3.0,Pulai,sale,House
340000.0,8288.0,3.0,2.0,Pulai,sale,House
610000.0,1540.0,4.0,3.0,Pulai,sale,House
600000.0,1260.0,4.0,3.0,Pulai,sale,House
655000.0,1400.0,4.0,3.0,Pulai,sale,House
688000.0,1606.0,4.0,4.0,Pulai,sale,House
380000.0,1540.0,3.0,2.0,Pulai,sale,House
850000.0,40009.0,4.0,3.0,Pulai,sale,House
550000.0,1916.0,3.0,2.0,Pulai,sale,House
309000.0,644.0,1.0,1.0,Pulai,sale,Condo
200000.0,4951.0,1.0,1.0,Sepang,sale,Condo
569800.0,1578.0,4.0,3.0,Damansara,sale,House
385000.0,1400.0,4.0,2.0,Pulai,sale,House
348000.0,740.0,2.0,2.0,Pulai,sale,Condo
450000.0,1550.0,3.0,3.0,Damansara,sale,House
460000.0,1540.0,3.0,2.0,Pulai,sale,House
1850000.0,8623.0,5.0,5.0,Pulai,sale,House
778000.0,1600.0,4.0,3.0,Damansara,sale,House
940000.0,1650.0,5.0,3.0,Damansara,sale,House
230000.0,500.0,2.0,2.0,Damansara,sale,Condo
1250000.0,1745.0,4.0,4.0,Damansara,sale,Condo
310000.0,400.0,1.0,1.0,Damansara,sale,Condo
530000.0,600.0,1.0,1.0,Damansara,sale,Condo
450000.0,556.0,2.0,1.0,Damansara,sale,Condo
690000.0,925.0,2.0,2.0,Damansara,sale,Condo
240000.0,548.0,2.0,2.0,Damansara,sale,Condo
280000.0,750.0,2.0,2.0,Damansara,sale,Condo
718800.0,928.0,3.0,2.0,Damansara,sale,Condo
2150000.0,4950.0,6.0,7.0,Damansara,sale,House
300000.0,10764.0,3.0,2.0,Damansara,sale,Condo
828000.0,34445.0,6.0,5.0,Pulai,sale,House
2100000.0,5297.0,6.0,6.0,Damansara,sale,House
2400000.0,4800.0,6.0,6.0,Damansara,sale,House
717800.0,930.0,3.0,2.0,Damansara,sale,Condo
1100000.0,2850.0,6.0,6.0,Damansara,sale,House
638000.0,19375.0,4.0,4.0,Pulai,sale,House
620000.0,15069.0,4.0,3.0,Pulai,sale,House
699000.0,17287.0,4.0,4.0,Pulai,sale,House
308000.0,11399.0,3.0,2.0,Pulai,sale,Apartment
300000.0,1032.0,3.0,2.0,Pulai,sale,Apartment
2000000.0,3200.0,6.0,6.0,Damansara,sale,House
580000.0,6458.0,1.0,1.0,Damansara,sale,Condo
430000.0,11194.0,3.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
2500000.0,6936.0,8.0,7.0,Damansara,sale,House
618000.0,1540.0,4.0,3.0,Pulai,sale,House
578000.0,13993.0,4.0,3.0,Pulai,sale,House
418000.0,1157.0,3.0,2.0,Damansara,sale,Condo
370000.0,1680.0,4.0,3.0,Damansara,sale,House
828000.0,1600.0,4.0,4.0,Damansara,sale,House
675000.0,2206.0,4.0,3.0,Damansara,sale,House
430000.0,1400.0,4.0,3.0,Damansara,sale,House
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
2400000.0,2879.0,7.0,8.0,Damansara,sale,House
399000.0,1399.0,4.0,3.0,Petaling,sale,Condo
328000.0,1184.0,3.0,2.0,Pulai,sale,Apartment
225000.0,5382.0,2.0,1.0,Petaling,sale,Condo
2500000.0,2880.0,8.0,8.0,Damansara,sale,House
380000.0,2000.0,4.0,3.0,Damansara,sale,House
530000.0,1170.0,4.0,4.0,Damansara,sale,House
450000.0,1200.0,4.0,3.0,Damansara,sale,House
550000.0,1617.0,3.0,2.0,Pulai,sale,House
748000.0,1755.0,4.0,3.0,Damansara,sale,House
380000.0,1170.0,4.0,3.0,Damansara,sale,House
1150000.0,2400.0,4.0,4.0,Damansara,sale,House
440000.0,1200.0,4.0,3.0,Damansara,sale,House
700000.0,2500.0,5.0,5.0,Damansara,sale,Condo
635000.0,1500.0,4.0,3.0,Damansara,sale,House
345000.0,1711.0,3.0,1.0,Pulai,sale,House
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
740000.0,16146.0,4.0,3.0,Damansara,sale,House
525000.0,1170.0,4.0,4.0,Damansara,sale,House
498000.0,1600.0,3.0,2.0,Pulai,sale,House
500000.0,1650.0,4.0,3.0,Damansara,sale,House
446000.0,12917.0,4.0,4.0,Damansara,sale,House
448000.0,904.0,3.0,2.0,Pulai,sale,Apartment
525000.0,13993.0,4.0,3.0,Damansara,sale,House
1100000.0,3434.0,4.0,5.0,Damansara,sale,House
801800.0,2178.0,4.0,4.0,Damansara,sale,House
1200000.0,4004.0,5.0,4.0,Pulai,sale,House
695000.0,1750.0,4.0,3.0,Damansara,sale,House
468000.0,17760.0,4.0,2.0,Pulai,sale,House
820000.0,1894.0,4.0,4.0,Pulai,sale,House
345000.0,1711.0,3.0,1.0,Pulai,sale,House
680000.0,1217.0,2.0,2.0,Pulai,sale,Apartment
550000.0,1170.0,4.0,3.0,Pulai,sale,House
632000.0,17760.0,4.0,3.0,Pulai,sale,House
388000.0,8611.0,3.0,2.0,Petaling,sale,Condo
388000.0,8611.0,3.0,2.0,Petaling,sale,Condo
848000.0,1600.0,4.0,4.0,Damansara,sale,House
299999.0,13993.0,4.0,3.0,Labu,sale,Condo
360000.0,1400.0,3.0,2.0,Damansara,sale,House
380000.0,1400.0,3.0,2.0,Pulai,sale,House
675000.0,2800.0,5.0,2.0,Pulai,sale,House
678000.0,1540.0,4.0,2.0,Pulai,sale,House
590000.0,1400.0,4.0,3.0,Pulai,sale,House
250000.0,700.0,2.0,2.0,Damansara,sale,Condo
325000.0,820.0,2.0,2.0,Pulai,sale,Apartment
3500000.0,63399.0,6.0,6.0,Pulai,sale,Villa
230000.0,600.0,2.0,2.0,Damansara,sale,Condo
300000.0,700.0,2.0,2.0,Damansara,sale,Condo
240000.0,560.0,2.0,2.0,Damansara,sale,Condo
280000.0,1000.0,3.0,2.0,Pulai,sale,Apartment
535000.0,12701.0,3.0,2.0,Damansara,sale,Condo
430000.0,880.0,3.0,2.0,Damansara,sale,Condo
430000.0,997.0,3.0,2.0,Damansara,sale,Condo
2250000.0,3200.0,5.0,6.0,Damansara,sale,House
385000.0,1582.0,4.0,3.0,Damansara,sale,Condo
499888.0,1722.0,4.0,3.0,Damansara,sale,Condo
258000.0,10850.0,3.0,2.0,Labu,sale,Condo
431000.0,237.0,4.0,3.0,Labu,sale,House
867000.0,24111.0,7.0,5.0,Pulai,sale,House
285000.0,8826.0,3.0,2.0,Damansara,sale,Condo
580000.0,1300.0,4.0,3.0,Pulai,sale,House
2850000.0,156819.0,9.0,8.0,Damansara,sale,House
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
3250000.0,5845.0,6.0,7.0,Pulai,sale,Villa
630000.0,950.0,3.0,2.0,Damansara,sale,Condo
1100000.0,3721.0,6.0,5.0,Damansara,sale,House
350000.0,1000.0,3.0,2.0,Damansara,sale,Apartment
1250000.0,1119.0,3.0,2.0,Damansara,sale,Condo
304000.0,1010.0,3.0,2.0,Damansara,sale,Condo
398000.0,750.0,3.0,2.0,Damansara,sale,Condo
570000.0,1170.0,4.0,3.0,Pulai,sale,House
268000.0,818.0,2.0,2.0,Damansara,sale,Condo
225000.0,948.0,3.0,2.0,Damansara,sale,Apartment
496000.0,12917.0,4.0,3.0,Pulai,sale,House
590000.0,1400.0,4.0,3.0,Pulai,sale,House
460000.0,15069.0,4.0,2.0,Pulai,sale,House
2300000.0,7223.0,7.0,6.0,Damansara,sale,House
6000000.0,18061.0,5.0,5.0,Damansara,sale,House
399000.0,1399.0,4.0,3.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1399.0,4.0,3.0,Petaling,sale,Condo
399000.0,1399.0,4.0,3.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
780000.0,2300.0,4.0,3.0,Damansara,sale,House
770000.0,4699.0,4.0,3.0,Damansara,sale,House
799000.0,1750.0,4.0,3.0,Damansara,sale,House
600000.0,3200.0,4.0,2.0,Damansara,sale,House
840000.0,2300.0,4.0,4.0,Damansara,sale,House
887800.0,1963.0,4.0,4.0,Damansara,sale,House
1250000.0,3750.0,5.0,3.0,Damansara,sale,House
260000.0,5382.0,1.0,1.0,Labu,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
720000.0,1700.0,3.0,2.0,Damansara,sale,Apartment
460000.0,11022.0,3.0,3.0,Petaling,sale,Condo
3570000.0,5400.0,9.0,10.0,Damansara,sale,House
529999.0,2478.0,4.0,4.0,Labu,sale,House
530000.0,1654.0,3.0,2.0,Pulai,sale,House
2200000.0,2879.0,7.0,8.0,Damansara,sale,House
650000.0,1600.0,4.0,3.0,Damansara,sale,House
1700000.0,1600.0,4.0,3.0,Damansara,sale,House
590000.0,1540.0,4.0,4.0,Damansara,sale,House
640000.0,1650.0,4.0,2.0,Damansara,sale,House
620000.0,1400.0,4.0,3.0,Damansara,sale,House
800000.0,2200.0,4.0,3.0,Damansara,sale,House
780000.0,1400.0,4.0,3.0,Damansara,sale,House
400000.0,661.0,1.0,2.0,Damansara,sale,Office
2350000.0,6460.0,6.0,6.0,Damansara,sale,Villa
350000.0,950.0,3.0,2.0,Damansara,sale,Condo
303000.0,1010.0,3.0,2.0,Damansara,sale,Condo
800000.0,2100.0,4.0,3.0,Damansara,sale,House
780000.0,2928.0,4.0,4.0,Damansara,sale,House
615000.0,1339.0,4.0,3.0,Damansara,sale,House
865800.0,1896.0,4.0,4.0,Damansara,sale,House
380000.0,2000.0,4.0,3.0,Damansara,sale,House
650000.0,1600.0,4.0,3.0,Damansara,sale,House
3570000.0,5400.0,9.0,10.0,Damansara,sale,House
1300000.0,6282.0,6.0,4.0,Damansara,sale,House
730000.0,34445.0,5.0,5.0,Pulai,sale,House
780000.0,17760.0,4.0,3.0,Damansara,sale,House
575000.0,1300.0,4.0,3.0,Damansara,sale,House
1350000.0,1500.0,4.0,3.0,Damansara,sale,House
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
250000.0,700.0,2.0,2.0,Damansara,sale,Condo
230000.0,538.0,2.0,2.0,Damansara,sale,Condo
260000.0,700.0,2.0,2.0,Damansara,sale,Condo
250000.0,780.0,2.0,2.0,Damansara,sale,Condo
240000.0,548.0,2.0,2.0,Damansara,sale,Condo
330000.0,620.0,2.0,2.0,Damansara,sale,Condo
230000.0,540.0,2.0,2.0,Damansara,sale,Condo
1150000.0,2500.0,4.0,4.0,Damansara,sale,House
1150000.0,3444.0,4.0,5.0,Damansara,sale,House
785000.0,1540.0,4.0,3.0,Damansara,sale,House
480000.0,1539.0,4.0,3.0,Damansara,sale,House
1250000.0,2700.0,4.0,5.0,Damansara,sale,Villa
820000.0,1540.0,4.0,3.0,Damansara,sale,House
300000.0,10764.0,3.0,2.0,Petaling,sale,Condo
299000.0,1300.0,4.0,3.0,Labu,sale,Condo
168000.0,550.0,2.0,1.0,Pulai,sale,Apartment
828000.0,1600.0,4.0,4.0,Damansara,sale,House
525000.0,1170.0,4.0,3.0,Pulai,sale,House
850000.0,15069.0,4.0,4.0,Pulai,sale,House
450000.0,700.0,3.0,2.0,Damansara,sale,House
399000.0,1399.0,4.0,3.0,Petaling,sale,Condo
399000.0,1399.0,4.0,3.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
700000.0,2838.0,4.0,3.0,Pulai,sale,House
575000.0,1400.0,3.0,2.0,Pulai,sale,House
380000.0,1400.0,3.0,2.0,Pulai,sale,House
500000.0,2798.0,3.0,2.0,Pulai,sale,House
576800.0,1428.0,3.0,3.0,Damansara,sale,House
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
518000.0,1170.0,3.0,3.0,Pulai,sale,House
450000.0,1540.0,3.0,2.0,Pulai,sale,House
465000.0,1540.0,3.0,2.0,Pulai,sale,House
440000.0,770.0,3.0,2.0,Damansara,sale,House
650000.0,2240.0,5.0,4.0,Pulai,sale,House
190000.0,697.0,3.0,2.0,Pulai,sale,Apartment
220000.0,280.0,1.0,1.0,Bandar Petaling Jaya,sale,Condo
820000.0,3232.0,4.0,3.0,Pulai,sale,House
530000.0,1540.0,5.0,4.0,Pulai,sale,House
1780000.0,3600.0,5.0,5.0,Damansara,sale,House
1800000.0,3498.0,5.0,6.0,Damansara,sale,House
418000.0,715.0,2.0,2.0,Pulai,sale,Apartment
450000.0,1600.0,4.0,3.0,Pulai,sale,House
399000.0,1195.0,3.0,3.0,Petaling,sale,Condo
1450000.0,30688.0,5.0,5.0,Pulai,sale,House
320000.0,1216.0,3.0,3.0,Tebrau,sale,Condo
460000.0,1650.0,2.0,2.0,Pulai,sale,House
850000.0,3500.0,5.0,4.0,Damansara,sale,House
4040002.0,92570.0,5.0,5.0,Damansara,sale,House
230000.0,550.0,2.0,2.0,Damansara,sale,Condo
250000.0,700.0,2.0,2.0,Damansara,sale,Condo
220000.0,700.0,2.0,2.0,Damansara,sale,Condo
250000.0,700.0,2.0,2.0,Damansara,sale,Condo
279000.0,800.0,2.0,2.0,Damansara,sale,Condo
750000.0,1540.0,5.0,4.0,Damansara,sale,House
421888.0,39288.0,4.0,4.0,Petaling,sale,House
200000.0,4865.0,1.0,1.0,Dengkil,sale,Condo
230000.0,528.0,2.0,2.0,Damansara,sale,Condo
1325000.0,3200.0,5.0,3.0,Damansara,sale,House
230000.0,550.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
220000.0,489.0,2.0,2.0,Damansara,sale,Condo
630000.0,924.0,2.0,2.0,Damansara,sale,Condo
240000.0,537.0,2.0,2.0,Damansara,sale,Condo
230000.0,550.0,2.0,2.0,Damansara,sale,Condo
269000.0,576.0,2.0,1.0,Damansara,sale,Condo
650000.0,1435.0,4.0,3.0,Damansara,sale,Condo
390000.0,986.0,3.0,2.0,Damansara,sale,Condo
466000.0,900.0,3.0,2.0,Damansara,sale,Condo
415000.0,12701.0,3.0,2.0,Damansara,sale,Condo
460000.0,2200.0,3.0,3.0,Damansara,sale,Condo
718000.0,930.0,3.0,2.0,Damansara,sale,Condo
488000.0,930.0,3.0,2.0,Damansara,sale,Condo
428000.0,829.0,2.0,2.0,Pulai,sale,Condo
659000.0,21528.0,4.0,3.0,Petaling,sale,House
580000.0,25833.0,4.0,3.0,Serendah,sale,House
288000.0,10850.0,3.0,2.0,Labu,sale,Condo
1250000.0,32292.0,6.0,5.0,Pulai,sale,House
867000.0,24111.0,7.0,5.0,Pulai,sale,House
260000.0,5038.0,2.0,1.0,Labu,sale,Condo
260000.0,10850.0,3.0,2.0,Labu,sale,Condo
450226.0,1460.0,4.0,3.0,Labu,sale,House
500000.0,3500.0,4.0,3.0,Labu,sale,House
450000.0,237.0,5.0,4.0,Labu,sale,House
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
1550000.0,1920.0,6.0,6.0,Damansara,sale,House
468000.0,1600.0,3.0,3.0,Damansara,sale,Townhouse
2100000.0,4950.0,6.0,5.0,Damansara,sale,House
445000.0,1110.0,3.0,2.0,Damansara,sale,Condo
450000.0,1430.0,4.0,3.0,Pulai,sale,House
650000.0,3010.0,4.0,3.0,Pulai,sale,House
398000.0,1063.0,3.0,2.0,Pulai,sale,Condo
375000.0,9957.0,3.0,2.0,Pulai,sale,Apartment
260000.0,1208.0,3.0,2.0,Pulai,sale,Apartment
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1399.0,4.0,3.0,Petaling,sale,Condo
180000.0,900.0,3.0,2.0,Pulai,sale,Apartment
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
6100000.0,17017.0,6.0,6.0,Damansara,sale,House
370000.0,1100.0,3.0,2.0,Damansara,sale,Condo
630000.0,988.0,3.0,2.0,Damansara,sale,Condo
718000.0,1000.0,3.0,2.0,Damansara,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
250000.0,650.0,2.0,2.0,Damansara,sale,Condo
498000.0,680.0,2.0,2.0,Damansara,sale,Condo
600000.0,900.0,3.0,2.0,Damansara,sale,Condo
440000.0,1340.0,3.0,2.0,Damansara,sale,Condo
488000.0,980.0,3.0,2.0,Damansara,sale,Condo
265000.0,1000.0,3.0,2.0,Damansara,sale,Condo
630000.0,820.0,3.0,2.0,Damansara,sale,Condo
708800.0,928.0,3.0,2.0,Damansara,sale,Condo
270000.0,850.0,3.0,2.0,Pulai,sale,Apartment
850000.0,1483.0,3.0,2.0,Damansara,sale,Condo
17000000.0,45347.0,9.0,9.0,Damansara,sale,House
800000.0,2281.0,4.0,3.0,Damansara,sale,House
322000.0,1027.0,3.0,2.0,Pulai,sale,Townhouse
585000.0,1650.0,4.0,3.0,Damansara,sale,House
495000.0,1540.0,4.0,3.0,Damansara,sale,House
580000.0,1400.0,4.0,3.0,Damansara,sale,House
498000.0,1830.0,4.0,4.0,Sungai Raia,sale,House
399000.0,1195.0,3.0,3.0,Petaling,sale,Condo
315000.0,715.0,2.0,2.0,Pulai,sale,Apartment
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,3.0,3.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,3.0,3.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,3.0,3.0,Petaling,sale,Condo
465000.0,1400.0,3.0,2.0,Pulai,sale,House
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
490000.0,2900.0,5.0,4.0,Damansara,sale,Condo
2000000.0,2736.0,5.0,5.0,Damansara,sale,Condo
6300000.0,10452.0,9.0,7.0,Damansara,sale,Villa
299999.0,10764.0,3.0,2.0,Damansara,sale,Condo
450000.0,1425.0,3.0,2.0,Damansara,sale,Condo
400000.0,850.0,3.0,2.0,Damansara,sale,Apartment
6900000.0,13003.0,6.0,7.0,Damansara,sale,House
1100000.0,3150.0,4.0,3.0,Damansara,sale,House
630000.0,1645.0,4.0,3.0,Damansara,sale,House
690000.0,1540.0,4.0,4.0,Damansara,sale,House
630000.0,2670.0,2.0,1.0,Damansara,sale,House
980000.0,1540.0,7.0,3.0,Damansara,sale,House
1600000.0,5716.0,6.0,6.0,Damansara,sale,House
2700000.0,3600.0,6.0,6.0,Damansara,sale,Villa
1700000.0,3200.0,6.0,7.0,Damansara,sale,House
360000.0,985.0,3.0,2.0,Damansara,sale,Condo
1190000.0,3060.0,4.0,4.0,Damansara,sale,House
675000.0,1170.0,4.0,3.0,Damansara,sale,House
490000.0,15069.0,4.0,3.0,Damansara,sale,House
795000.0,4699.0,4.0,3.0,Damansara,sale,House
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
199000.0,646.0,2.0,1.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
399000.0,1195.0,4.0,2.0,Petaling,sale,Condo
330000.0,1400.0,3.0,2.0,Bayan Lepas,sale,House
798000.0,4250.0,4.0,6.0,Damansara,sale,House
788800.0,1650.0,4.0,3.0,Damansara,sale,House
450000.0,1400.0,4.0,3.0,Damansara,sale,House
380000.0,1200.0,3.0,1.0,Damansara,sale,House
325000.0,7621.0,2.0,2.0,Damansara,sale,Condo
285000.0,7556.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
245500.0,650.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
249000.0,700.0,2.0,2.0,Damansara,sale,Condo
259000.0,700.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
240000.0,550.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
260000.0,700.0,2.0,2.0,Damansara,sale,Condo
250000.0,700.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
279000.0,800.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
250000.0,6727.0,2.0,2.0,Damansara,sale,Condo
250000.0,500.0,2.0,2.0,Damansara,sale,Condo
